1960     9     0.515  0.177     0.373  0.055     0.035  0.060    -0.027  0.066     0.035  0.044
1960    10     0.345  0.116     0.238  0.064     0.040  0.060    -0.030  0.067     0.022  0.043
1960    11     0.272  0.143     0.216  0.058     0.034  0.060     0.004  0.066     0.025  0.043
1960    12    -0.015  0.262     0.241  0.058     0.031  0.063     0.020  0.064     0.024  0.043
1961     1     0.951  0.234     0.206  0.060     0.037  0.060     0.005  0.063     0.021  0.043
1961     2     1.345  0.191     0.225  0.063     0.025  0.062     0.006  0.063     0.018  0.044
1961     3     0.735  0.153     0.133  0.068     0.035  0.066     0.009  0.062     0.019  0.044
1961     4    -1.297  0.163     0.071  0.073     0.076  0.065     0.010  0.060     0.018  0.044
1961     5    -0.404  0.382    -0.012  0.068     0.071  0.062     0.001  0.059     0.011  0.043
1961     6     0.390  0.250    -0.148  0.064     0.048  0.061    -0.006  0.057     0.017  0.043
1961     7    -0.352  0.208    -0.293  0.068     0.065  0.065     0.002  0.055     0.015  0.043
1961     8     0.212  0.259    -0.285  0.071     0.042  0.062    -0.001  0.056     0.015  0.042
1961     9    -0.582  0.146    -0.446  0.098     0.027  0.063    -0.001  0.055     0.015  0.041
1961    10    -0.400  0.365    -0.302  0.104     0.022  0.057    -0.011  0.055     0.017  0.041
1961    11    -0.732  0.078    -0.209  0.124     0.017  0.059     0.007  0.055     0.020  0.041
1961    12    -1.646  0.133    -0.269  0.140    -0.000  0.057    -0.001  0.053     0.026  0.041
1962     1    -0.783  0.224    -0.287  0.124     0.013  0.056     0.015  0.052     0.021  0.041
1962     2     1.436  0.186    -0.289  0.113    -0.006  0.062    -0.004  0.051     0.016  0.041
1962     3    -1.189  0.407    -0.283  0.162    -0.011  0.061     0.005  0.052     0.024  0.041
1962     4     0.427  0.371    -0.152  0.166    -0.003  0.059     0.006  0.050     0.021  0.041
1962     5     0.713  0.116    -0.019  0.174     0.022  0.059    -0.003  0.049     0.022  0.041
1962     6    -0.328  0.478     0.162  0.167    -0.020  0.061    -0.008  0.046     0.018  0.040
1962     7    -0.576  0.126     0.109  0.165    -0.010  0.059    -0.015  0.045     0.016  0.040
1962     8     0.188  0.137     0.042  0.165    -0.019  0.056    -0.019  0.042     0.015  0.040
1962     9    -0.502  0.580     0.260  0.153    -0.004  0.057    -0.019  0.042     0.013  0.040
1962    10     1.163  0.400     0.259  0.128     0.001  0.057    -0.014  0.041     0.011  0.040
1962    11     0.869  0.169     0.247  0.146     0.001  0.060    -0.012  0.040     0.005  0.040
1962    12     0.529  0.228     0.259  0.119    -0.017  0.062    -0.024  0.038    -0.002  0.040
1963     1    -1.419  0.238     0.298  0.126    -0.029  0.057    -0.035  0.037    -0.015  0.040
1963     2     0.630  0.178     0.277  0.126    -0.038  0.061    -0.035  0.033    -0.020  0.040
1963     3     1.422  0.275     0.391  0.111    -0.066  0.058    -0.015  0.031    -0.018  0.040
1963     4     0.424  0.260     0.494  0.092    -0.075  0.060    -0.018  0.033    -0.019  0.040
1963     5     0.558  0.217     0.447  0.091    -0.050  0.059    -0.033  0.032    -0.020  0.041
1963     6    -0.181  0.191     0.288  0.083    -0.030  0.056    -0.033  0.032    -0.023  0.041
1963     7    -0.100  0.237     0.480  0.090    -0.073  0.054    -0.030  0.032    -0.025  0.040
1963     8    -0.073  0.153     0.341  0.090    -0.114  0.054    -0.039  0.033    -0.025  0.039
1963     9     0.865  0.267     0.099  0.082    -0.121  0.053    -0.046  0.035    -0.028  0.040
1963    10     2.398  0.151     0.046  0.066    -0.110  0.052    -0.044  0.036    -0.028  0.040
1963    11     0.304  0.183     0.001  0.062    -0.108  0.056    -0.051  0.035    -0.032  0.039
1963    12    -1.373  0.172    -0.000  0.078    -0.117  0.048    -0.066  0.034    -0.031  0.039
1964     1     0.884  0.336     0.042  0.061    -0.101  0.043    -0.068  0.035    -0.031  0.039
