EIA_ID,YYYYMM,Date,Value,Column_Order,Description,Unit
BFPRBUS,199507,7/1/1995,15.354,2,Biofuels Production,Trillion Btu
BFPRBUS,199508,8/1/1995,14.663,2,Biofuels Production,Trillion Btu
BFPRBUS,199509,9/1/1995,15.073,2,Biofuels Production,Trillion Btu
BFPRBUS,199510,10/1/1995,15.905,2,Biofuels Production,Trillion Btu
BFPRBUS,199511,11/1/1995,14.993,2,Biofuels Production,Trillion Btu
BFPRBUS,199512,12/1/1995,17.201,2,Biofuels Production,Trillion Btu
BFPRBUS,199601,1/1/1996,16.092,2,Biofuels Production,Trillion Btu
BFPRBUS,199602,2/1/1996,12.825,2,Biofuels Production,Trillion Btu
BFPRBUS,199603,3/1/1996,14.13,2,Biofuels Production,Trillion Btu
BFPRBUS,199604,4/1/1996,12.051,2,Biofuels Production,Trillion Btu
BFPRBUS,199605,5/1/1996,9.009,2,Biofuels Production,Trillion Btu
BFPRBUS,199606,6/1/1996,6.717,2,Biofuels Production,Trillion Btu
BFPRBUS,199607,7/1/1996,7.528,2,Biofuels Production,Trillion Btu
BFPRBUS,199608,8/1/1996,9.052,2,Biofuels Production,Trillion Btu
BFPRBUS,199609,9/1/1996,9.753,2,Biofuels Production,Trillion Btu
BFPRBUS,199610,10/1/1996,14.983,2,Biofuels Production,Trillion Btu
BFPRBUS,199611,11/1/1996,14.166,2,Biofuels Production,Trillion Btu
BFPRBUS,199612,12/1/1996,14.977,2,Biofuels Production,Trillion Btu
BFPRBUS,199701,1/1/1997,14.553,2,Biofuels Production,Trillion Btu
BFPRBUS,199702,2/1/1997,13.867,2,Biofuels Production,Trillion Btu
BFPRBUS,199703,3/1/1997,15.957,2,Biofuels Production,Trillion Btu
BFPRBUS,199704,4/1/1997,14.195,2,Biofuels Production,Trillion Btu
BFPRBUS,199705,5/1/1997,18.01,2,Biofuels Production,Trillion Btu
BFPRBUS,199706,6/1/1997,13.393,2,Biofuels Production,Trillion Btu
BFPRBUS,199707,7/1/1997,16.795,2,Biofuels Production,Trillion Btu
BFPRBUS,199708,8/1/1997,12.415,2,Biofuels Production,Trillion Btu
BFPRBUS,199709,9/1/1997,15.398,2,Biofuels Production,Trillion Btu
BFPRBUS,199710,10/1/1997,17.797,2,Biofuels Production,Trillion Btu
BFPRBUS,199711,11/1/1997,14.924,2,Biofuels Production,Trillion Btu
BFPRBUS,199712,12/1/1997,19.012,2,Biofuels Production,Trillion Btu
BFPRBUS,199801,1/1/1998,19.477,2,Biofuels Production,Trillion Btu
BFPRBUS,199802,2/1/1998,14.054,2,Biofuels Production,Trillion Btu
BFPRBUS,199803,3/1/1998,15.307,2,Biofuels Production,Trillion Btu
BFPRBUS,199804,4/1/1998,17.467,2,Biofuels Production,Trillion Btu
BFPRBUS,199805,5/1/1998,14.75,2,Biofuels Production,Trillion Btu
BFPRBUS,199806,6/1/1998,16.033,2,Biofuels Production,Trillion Btu
BFPRBUS,199807,7/1/1998,15.64,2,Biofuels Production,Trillion Btu
BFPRBUS,199808,8/1/1998,16.269,2,Biofuels Production,Trillion Btu
BFPRBUS,199809,9/1/1998,17.262,2,Biofuels Production,Trillion Btu
BFPRBUS,199810,10/1/1998,17.655,2,Biofuels Production,Trillion Btu
BFPRBUS,199811,11/1/1998,17.794,2,Biofuels Production,Trillion Btu
BFPRBUS,199812,12/1/1998,20.766,2,Biofuels Production,Trillion Btu
BFPRBUS,199901,1/1/1999,19.158,2,Biofuels Production,Trillion Btu
BFPRBUS,199902,2/1/1999,15.417,2,Biofuels Production,Trillion Btu
BFPRBUS,199903,3/1/1999,17.696,2,Biofuels Production,Trillion Btu
BFPRBUS,199904,4/1/1999,19.152,2,Biofuels Production,Trillion Btu
BFPRBUS,199905,5/1/1999,17.388,2,Biofuels Production,Trillion Btu
BFPRBUS,199906,6/1/1999,14.336,2,Biofuels Production,Trillion Btu
BFPRBUS,199907,7/1/1999,14.275,2,Biofuels Production,Trillion Btu
BFPRBUS,199908,8/1/1999,17.11,2,Biofuels Production,Trillion Btu
BFPRBUS,199909,9/1/1999,17.877,2,Biofuels Production,Trillion Btu
BFPRBUS,199910,10/1/1999,19.309,2,Biofuels Production,Trillion Btu
BFPRBUS,199911,11/1/1999,18.101,2,Biofuels Production,Trillion Btu
BFPRBUS,199912,12/1/1999,20.99,2,Biofuels Production,Trillion Btu
BFPRBUS,200001,1/1/2000,19.339,2,Biofuels Production,Trillion Btu
BFPRBUS,200002,2/1/2000,18.258,2,Biofuels Production,Trillion Btu
BFPRBUS,200003,3/1/2000,19.502,2,Biofuels Production,Trillion Btu
BFPRBUS,200004,4/1/2000,19.985,2,Biofuels Production,Trillion Btu
BFPRBUS,200005,5/1/2000,19.973,2,Biofuels Production,Trillion Btu
BFPRBUS,200006,6/1/2000,17.673,2,Biofuels Production,Trillion Btu
BFPRBUS,200007,7/1/2000,19.912,2,Biofuels Production,Trillion Btu
BFPRBUS,200008,8/1/2000,17.661,2,Biofuels Production,Trillion Btu
BFPRBUS,200009,9/1/2000,18.729,2,Biofuels Production,Trillion Btu
BFPRBUS,200010,10/1/2000,20.697,2,Biofuels Production,Trillion Btu
BFPRBUS,200011,11/1/2000,19.9,2,Biofuels Production,Trillion Btu
BFPRBUS,200012,12/1/2000,21.518,2,Biofuels Production,Trillion Btu
BFPRBUS,200101,1/1/2001,21.638,2,Biofuels Production,Trillion Btu
BFPRBUS,200102,2/1/2001,19.67,2,Biofuels Production,Trillion Btu
BFPRBUS,200103,3/1/2001,21.192,2,Biofuels Production,Trillion Btu
BFPRBUS,200104,4/1/2001,19.537,2,Biofuels Production,Trillion Btu
BFPRBUS,200105,5/1/2001,20.222,2,Biofuels Production,Trillion Btu
BFPRBUS,200106,6/1/2001,20.044,2,Biofuels Production,Trillion Btu
BFPRBUS,200107,7/1/2001,21.023,2,Biofuels Production,Trillion Btu
BFPRBUS,200108,8/1/2001,21.283,2,Biofuels Production,Trillion Btu
BFPRBUS,200109,9/1/2001,21.008,2,Biofuels Production,Trillion Btu
BFPRBUS,200110,10/1/2001,22.657,2,Biofuels Production,Trillion Btu
BFPRBUS,200111,11/1/2001,22.961,2,Biofuels Production,Trillion Btu
BFPRBUS,200112,12/1/2001,23.218,2,Biofuels Production,Trillion Btu
BFPRBUS,200201,1/1/2002,25.334,2,Biofuels Production,Trillion Btu
BFPRBUS,200202,2/1/2002,20.747,2,Biofuels Production,Trillion Btu
BFPRBUS,200203,3/1/2002,24.003,2,Biofuels Production,Trillion Btu
BFPRBUS,200204,4/1/2002,22.916,2,Biofuels Production,Trillion Btu
BFPRBUS,200205,5/1/2002,24.238,2,Biofuels Production,Trillion Btu
BFPRBUS,200206,6/1/2002,22.416,2,Biofuels Production,Trillion Btu
BFPRBUS,200207,7/1/2002,24.015,2,Biofuels Production,Trillion Btu
BFPRBUS,200208,8/1/2002,25.418,2,Biofuels Production,Trillion Btu
BFPRBUS,200209,9/1/2002,26.251,2,Biofuels Production,Trillion Btu
BFPRBUS,200210,10/1/2002,29.849,2,Biofuels Production,Trillion Btu
BFPRBUS,200211,11/1/2002,30.001,2,Biofuels Production,Trillion Btu
BFPRBUS,200212,12/1/2002,32.931,2,Biofuels Production,Trillion Btu
BFPRBUS,200301,1/1/2003,33.05,2,Biofuels Production,Trillion Btu
BFPRBUS,200302,2/1/2003,28.469,2,Biofuels Production,Trillion Btu
BFPRBUS,200303,3/1/2003,32.649,2,Biofuels Production,Trillion Btu
BFPRBUS,200304,4/1/2003,32.368,2,Biofuels Production,Trillion Btu
BFPRBUS,200305,5/1/2003,32.625,2,Biofuels Production,Trillion Btu
BFPRBUS,200306,6/1/2003,32.703,2,Biofuels Production,Trillion Btu
BFPRBUS,200307,7/1/2003,33.241,2,Biofuels Production,Trillion Btu
BFPRBUS,200308,8/1/2003,33.6,2,Biofuels Production,Trillion Btu
BFPRBUS,200309,9/1/2003,34.169,2,Biofuels Production,Trillion Btu
BFPRBUS,200310,10/1/2003,35.036,2,Biofuels Production,Trillion Btu
BFPRBUS,200311,11/1/2003,34.893,2,Biofuels Production,Trillion Btu
BFPRBUS,200312,12/1/2003,38.591,2,Biofuels Production,Trillion Btu
BFPRBUS,200401,1/1/2004,39.269,2,Biofuels Production,Trillion Btu
BFPRBUS,200402,2/1/2004,36.894,2,Biofuels Production,Trillion Btu
BFPRBUS,200403,3/1/2004,39.846,2,Biofuels Production,Trillion Btu
BFPRBUS,200404,4/1/2004,39.105,2,Biofuels Production,Trillion Btu
BFPRBUS,200405,5/1/2004,41.089,2,Biofuels Production,Trillion Btu
BFPRBUS,200406,6/1/2004,39.836,2,Biofuels Production,Trillion Btu
BFPRBUS,200407,7/1/2004,40.447,2,Biofuels Production,Trillion Btu
BFPRBUS,200408,8/1/2004,41.803,2,Biofuels Production,Trillion Btu
BFPRBUS,200409,9/1/2004,40.538,2,Biofuels Production,Trillion Btu
BFPRBUS,200410,10/1/2004,41.982,2,Biofuels Production,Trillion Btu
BFPRBUS,200411,11/1/2004,41.609,2,Biofuels Production,Trillion Btu
BFPRBUS,200412,12/1/2004,43.302,2,Biofuels Production,Trillion Btu
BFPRBUS,200501,1/1/2005,45.102,2,Biofuels Production,Trillion Btu
BFPRBUS,200502,2/1/2005,41.376,2,Biofuels Production,Trillion Btu
BFPRBUS,200503,3/1/2005,45.51,2,Biofuels Production,Trillion Btu
BFPRBUS,200504,4/1/2005,43.143,2,Biofuels Production,Trillion Btu
BFPRBUS,200505,5/1/2005,44.487,2,Biofuels Production,Trillion Btu
BFPRBUS,200506,6/1/2005,45.082,2,Biofuels Production,Trillion Btu
BFPRBUS,200507,7/1/2005,48.33,2,Biofuels Production,Trillion Btu
BFPRBUS,200508,8/1/2005,48.584,2,Biofuels Production,Trillion Btu
BFPRBUS,200509,9/1/2005,47.316,2,Biofuels Production,Trillion Btu
BFPRBUS,200510,10/1/2005,50.269,2,Biofuels Production,Trillion Btu
BFPRBUS,200511,11/1/2005,49.787,2,Biofuels Production,Trillion Btu
BFPRBUS,200512,12/1/2005,52.284,2,Biofuels Production,Trillion Btu
BFPRBUS,200601,1/1/2006,54.188,2,Biofuels Production,Trillion Btu
BFPRBUS,200602,2/1/2006,51.185,2,Biofuels Production,Trillion Btu
BFPRBUS,200603,3/1/2006,56.829,2,Biofuels Production,Trillion Btu
BFPRBUS,200604,4/1/2006,52.99,2,Biofuels Production,Trillion Btu
BFPRBUS,200605,5/1/2006,56.266,2,Biofuels Production,Trillion Btu
BFPRBUS,200606,6/1/2006,59.32,2,Biofuels Production,Trillion Btu
BFPRBUS,200607,7/1/2006,60.456,2,Biofuels Production,Trillion Btu
BFPRBUS,200608,8/1/2006,63.872,2,Biofuels Production,Trillion Btu
BFPRBUS,200609,9/1/2006,62.519,2,Biofuels Production,Trillion Btu
BFPRBUS,200610,10/1/2006,64.739,2,Biofuels Production,Trillion Btu
BFPRBUS,200611,11/1/2006,64.175,2,Biofuels Production,Trillion Btu
BFPRBUS,200612,12/1/2006,69.095,2,Biofuels Production,Trillion Btu
BFPRBUS,200701,1/1/2007,71.627,2,Biofuels Production,Trillion Btu
BFPRBUS,200702,2/1/2007,66.107,2,Biofuels Production,Trillion Btu
BFPRBUS,200703,3/1/2007,73.657,2,Biofuels Production,Trillion Btu
BFPRBUS,200704,4/1/2007,72.575,2,Biofuels Production,Trillion Btu
BFPRBUS,200705,5/1/2007,78.629,2,Biofuels Production,Trillion Btu
BFPRBUS,200706,6/1/2007,78.428,2,Biofuels Production,Trillion Btu
BFPRBUS,200707,7/1/2007,83.124,2,Biofuels Production,Trillion Btu
BFPRBUS,200708,8/1/2007,86.362,2,Biofuels Production,Trillion Btu
BFPRBUS,200709,9/1/2007,84.913,2,Biofuels Production,Trillion Btu
BFPRBUS,200710,10/1/2007,89.501,2,Biofuels Production,Trillion Btu
BFPRBUS,200711,11/1/2007,90.469,2,Biofuels Production,Trillion Btu
BFPRBUS,200712,12/1/2007,94.677,2,Biofuels Production,Trillion Btu
BFPRBUS,200801,1/1/2008,99.696,2,Biofuels Production,Trillion Btu
BFPRBUS,200802,2/1/2008,95.947,2,Biofuels Production,Trillion Btu
BFPRBUS,200803,3/1/2008,108.172,2,Biofuels Production,Trillion Btu
BFPRBUS,200804,4/1/2008,106.434,2,Biofuels Production,Trillion Btu
BFPRBUS,200805,5/1/2008,115.872,2,Biofuels Production,Trillion Btu
BFPRBUS,200806,6/1/2008,110.288,2,Biofuels Production,Trillion Btu
BFPRBUS,200807,7/1/2008,119.214,2,Biofuels Production,Trillion Btu
BFPRBUS,200808,8/1/2008,125.23,2,Biofuels Production,Trillion Btu
BFPRBUS,200809,9/1/2008,120.382,2,Biofuels Production,Trillion Btu
BFPRBUS,200810,10/1/2008,124.307,2,Biofuels Production,Trillion Btu
BFPRBUS,200811,11/1/2008,124.69,2,Biofuels Production,Trillion Btu
BFPRBUS,200812,12/1/2008,123.769,2,Biofuels Production,Trillion Btu
BFPRBUS,200901,1/1/2009,118.534,2,Biofuels Production,Trillion Btu
BFPRBUS,200902,2/1/2009,109.634,2,Biofuels Production,Trillion Btu
BFPRBUS,200903,3/1/2009,119.507,2,Biofuels Production,Trillion Btu
BFPRBUS,200904,4/1/2009,115.45,2,Biofuels Production,Trillion Btu
BFPRBUS,200905,5/1/2009,125.507,2,Biofuels Production,Trillion Btu
BFPRBUS,200906,6/1/2009,126.318,2,Biofuels Production,Trillion Btu
BFPRBUS,200907,7/1/2009,137.683,2,Biofuels Production,Trillion Btu
BFPRBUS,200908,8/1/2009,139.431,2,Biofuels Production,Trillion Btu
BFPRBUS,200909,9/1/2009,134.584,2,Biofuels Production,Trillion Btu
BFPRBUS,200910,10/1/2009,142.871,2,Biofuels Production,Trillion Btu
BFPRBUS,200911,11/1/2009,147.495,2,Biofuels Production,Trillion Btu
BFPRBUS,200912,12/1/2009,152.906,2,Biofuels Production,Trillion Btu
BFPRBUS,201001,1/1/2010,150.936,2,Biofuels Production,Trillion Btu
BFPRBUS,201002,2/1/2010,140.823,2,Biofuels Production,Trillion Btu
BFPRBUS,201003,3/1/2010,156.949,2,Biofuels Production,Trillion Btu
BFPRBUS,201004,4/1/2010,150.611,2,Biofuels Production,Trillion Btu
BFPRBUS,201005,5/1/2010,155.303,2,Biofuels Production,Trillion Btu
BFPRBUS,201006,6/1/2010,151.148,2,Biofuels Production,Trillion Btu
BFPRBUS,201007,7/1/2010,156.691,2,Biofuels Production,Trillion Btu
BFPRBUS,201008,8/1/2010,158.933,2,Biofuels Production,Trillion Btu
BFPRBUS,201009,9/1/2010,154.972,2,Biofuels Production,Trillion Btu
BFPRBUS,201010,10/1/2010,161.893,2,Biofuels Production,Trillion Btu
BFPRBUS,201011,11/1/2010,162.58,2,Biofuels Production,Trillion Btu
BFPRBUS,201012,12/1/2010,167.041,2,Biofuels Production,Trillion Btu
BFPRBUS,201101,1/1/2011,168.537,2,Biofuels Production,Trillion Btu
BFPRBUS,201102,2/1/2011,150.443,2,Biofuels Production,Trillion Btu
BFPRBUS,201103,3/1/2011,170.005,2,Biofuels Production,Trillion Btu
BFPRBUS,201104,4/1/2011,161.958,2,Biofuels Production,Trillion Btu
BFPRBUS,201105,5/1/2011,170.159,2,Biofuels Production,Trillion Btu
BFPRBUS,201106,6/1/2011,167.467,2,Biofuels Production,Trillion Btu
BFPRBUS,201107,7/1/2011,170.816,2,Biofuels Production,Trillion Btu
BFPRBUS,201108,8/1/2011,173.999,2,Biofuels Production,Trillion Btu
BFPRBUS,201109,9/1/2011,165.886,2,Biofuels Production,Trillion Btu
BFPRBUS,201110,10/1/2011,175.396,2,Biofuels Production,Trillion Btu
BFPRBUS,201111,11/1/2011,177.173,2,Biofuels Production,Trillion Btu
BFPRBUS,201112,12/1/2011,185.585,2,Biofuels Production,Trillion Btu
BFPRBUS,201201,1/1/2012,176.18,2,Biofuels Production,Trillion Btu
BFPRBUS,201202,2/1/2012,163.132,2,Biofuels Production,Trillion Btu
BFPRBUS,201203,3/1/2012,170.729,2,Biofuels Production,Trillion Btu
BFPRBUS,201204,4/1/2012,163.535,2,Biofuels Production,Trillion Btu
BFPRBUS,201205,5/1/2012,171.87,2,Biofuels Production,Trillion Btu
BFPRBUS,201206,6/1/2012,164.401,2,Biofuels Production,Trillion Btu
BFPRBUS,201207,7/1/2012,156.766,2,Biofuels Production,Trillion Btu
BFPRBUS,201208,8/1/2012,161.795,2,Biofuels Production,Trillion Btu
BFPRBUS,201209,9/1/2012,150.489,2,Biofuels Production,Trillion Btu
BFPRBUS,201210,10/1/2012,152.97,2,Biofuels Production,Trillion Btu
BFPRBUS,201211,11/1/2012,149.512,2,Biofuels Production,Trillion Btu
BFPRBUS,201212,12/1/2012,154.363,2,Biofuels Production,Trillion Btu
BFPRBUS,201301,1/1/2013,150.623,2,Biofuels Production,Trillion Btu
BFPRBUS,201302,2/1/2013,137.729,2,Biofuels Production,Trillion Btu
BFPRBUS,201303,3/1/2013,159.758,2,Biofuels Production,Trillion Btu
BFPRBUS,201304,4/1/2013,160.339,2,Biofuels Production,Trillion Btu
BFPRBUS,201305,5/1/2013,170.191,2,Biofuels Production,Trillion Btu
BFPRBUS,201306,6/1/2013,168.462,2,Biofuels Production,Trillion Btu
BFPRBUS,201307,7/1/2013,172.708,2,Biofuels Production,Trillion Btu
BFPRBUS,201308,8/1/2013,169.115,2,Biofuels Production,Trillion Btu
BFPRBUS,201309,9/1/2013,164.898,2,Biofuels Production,Trillion Btu
BFPRBUS,201310,10/1/2013,180.356,2,Biofuels Production,Trillion Btu
BFPRBUS,201311,11/1/2013,178.452,2,Biofuels Production,Trillion Btu
BFPRBUS,201312,12/1/2013,187.472,2,Biofuels Production,Trillion Btu
BFPRBUS,201401,1/1/2014,171.833,2,Biofuels Production,Trillion Btu
BFPRBUS,201402,2/1/2014,155.798,2,Biofuels Production,Trillion Btu
BFPRBUS,201403,3/1/2014,175.544,2,Biofuels Production,Trillion Btu
BFPRBUS,201404,4/1/2014,172.314,2,Biofuels Production,Trillion Btu
BFPRBUS,201405,5/1/2014,180.975,2,Biofuels Production,Trillion Btu
BFPRBUS,201406,6/1/2014,180.247,2,Biofuels Production,Trillion Btu
BFPRBUS,201407,7/1/2014,186.037,2,Biofuels Production,Trillion Btu
BFPRBUS,201408,8/1/2014,180.371,2,Biofuels Production,Trillion Btu
BFPRBUS,201409,9/1/2014,174.842,2,Biofuels Production,Trillion Btu
BFPRBUS,201410,10/1/2014,181.966,2,Biofuels Production,Trillion Btu
BFPRBUS,201411,11/1/2014,179.89,2,Biofuels Production,Trillion Btu
BFPRBUS,201412,12/1/2014,195.329,2,Biofuels Production,Trillion Btu
BFPRBUS,201501,1/1/2015,181.675,2,Biofuels Production,Trillion Btu
BFPRBUS,201502,2/1/2015,164.888,2,Biofuels Production,Trillion Btu
BFPRBUS,201503,3/1/2015,183.132,2,Biofuels Production,Trillion Btu
BFPRBUS,201504,4/1/2015,175.482,2,Biofuels Production,Trillion Btu
BFPRBUS,201505,5/1/2015,186.805,2,Biofuels Production,Trillion Btu
BFPRBUS,201506,6/1/2015,187.421,2,Biofuels Production,Trillion Btu
BFPRBUS,201507,7/1/2015,190.746,2,Biofuels Production,Trillion Btu
BFPRBUS,201508,8/1/2015,188.213,2,Biofuels Production,Trillion Btu
BFPRBUS,201509,9/1/2015,178.667,2,Biofuels Production,Trillion Btu
BFPRBUS,201510,10/1/2015,186.315,2,Biofuels Production,Trillion Btu
BFPRBUS,201511,11/1/2015,184.786,2,Biofuels Production,Trillion Btu
BFPRBUS,201512,12/1/2015,193.08,2,Biofuels Production,Trillion Btu
BFPRBUS,201601,1/1/2016,188.598,2,Biofuels Production,Trillion Btu
BFPRBUS,201602,2/1/2016,178.671,2,Biofuels Production,Trillion Btu
BFPRBUS,201603,3/1/2016,194.48,2,Biofuels Production,Trillion Btu
BFPRBUS,201604,4/1/2016,179.125,2,Biofuels Production,Trillion Btu
BFPRBUS,201605,5/1/2016,193.545,2,Biofuels Production,Trillion Btu
BFPRBUS,201606,6/1/2016,194.201,2,Biofuels Production,Trillion Btu
BFPRBUS,201607,7/1/2016,200.412,2,Biofuels Production,Trillion Btu
BFPRBUS,201608,8/1/2016,203.744,2,Biofuels Production,Trillion Btu
BFPRBUS,201609,9/1/2016,191.624,2,Biofuels Production,Trillion Btu
BFPRBUS,201610,10/1/2016,198.5,2,Biofuels Production,Trillion Btu
BFPRBUS,201611,11/1/2016,197.554,2,Biofuels Production,Trillion Btu
BFPRBUS,201612,12/1/2016,208.942,2,Biofuels Production,Trillion Btu
BFPRBUS,201701,1/1/2017,202.09,2,Biofuels Production,Trillion Btu
BFPRBUS,201702,2/1/2017,182.094,2,Biofuels Production,Trillion Btu
BFPRBUS,201703,3/1/2017,201.743,2,Biofuels Production,Trillion Btu
BFPRBUS,201704,4/1/2017,188.334,2,Biofuels Production,Trillion Btu
BFPRBUS,201705,5/1/2017,202.668,2,Biofuels Production,Trillion Btu
BFPRBUS,201706,6/1/2017,196.266,2,Biofuels Production,Trillion Btu
BFPRBUS,201707,7/1/2017,201.023,2,Biofuels Production,Trillion Btu
BFPRBUS,201708,8/1/2017,209.101,2,Biofuels Production,Trillion Btu
BFPRBUS,201709,9/1/2017,197.274,2,Biofuels Production,Trillion Btu
BFPRBUS,201710,10/1/2017,206.518,2,Biofuels Production,Trillion Btu
BFPRBUS,201711,11/1/2017,208.792,2,Biofuels Production,Trillion Btu
BFPRBUS,201712,12/1/2017,210.966,2,Biofuels Production,Trillion Btu
BFPRBUS,201801,1/1/2018,204.218,2,Biofuels Production,Trillion Btu
BFPRBUS,201802,2/1/2018,189.139,2,Biofuels Production,Trillion Btu
BFPRBUS,201803,3/1/2018,207.86,2,Biofuels Production,Trillion Btu
BFPRBUS,201804,4/1/2018,197.237,2,Biofuels Production,Trillion Btu
BFPRBUS,201805,5/1/2018,207.564,2,Biofuels Production,Trillion Btu
BFPRBUS,201806,6/1/2018,204.553,2,Biofuels Production,Trillion Btu
BFPRBUS,201807,7/1/2018,213.7,2,Biofuels Production,Trillion Btu
BFPRBUS,201808,8/1/2018,217.345,2,Biofuels Production,Trillion Btu
BFPRBUS,201809,9/1/2018,200.911,2,Biofuels Production,Trillion Btu
BFPRBUS,201810,10/1/2018,212.511,2,Biofuels Production,Trillion Btu
BFPRBUS,201811,11/1/2018,206.403,2,Biofuels Production,Trillion Btu
BFPRBUS,201812,12/1/2018,209.304,2,Biofuels Production,Trillion Btu
BFPRBUS,201901,1/1/2019,203.505,2,Biofuels Production,Trillion Btu
BFPRBUS,201902,2/1/2019,185.199,2,Biofuels Production,Trillion Btu
BFPRBUS,201903,3/1/2019,199.101,2,Biofuels Production,Trillion Btu
BFPRBUS,201904,4/1/2019,201.785,2,Biofuels Production,Trillion Btu
BFPRBUS,201905,5/1/2019,210.963,2,Biofuels Production,Trillion Btu
BFPRBUS,201906,6/1/2019,205.536,2,Biofuels Production,Trillion Btu
BFPRBUS,201907,7/1/2019,212.331,2,Biofuels Production,Trillion Btu
BFPRBUS,201908,8/1/2019,206.151,2,Biofuels Production,Trillion Btu
BFPRBUS,201909,9/1/2019,190.553,2,Biofuels Production,Trillion Btu
BFPRBUS,201910,10/1/2019,201.551,2,Biofuels Production,Trillion Btu
BFPRBUS,201911,11/1/2019,200.854,2,Biofuels Production,Trillion Btu
BFPRBUS,201912,12/1/2019,214.068,2,Biofuels Production,Trillion Btu
BFPRBUS,202001,1/1/2020,212.834,2,Biofuels Production,Trillion Btu
BFPRBUS,202002,2/1/2020,195.914,2,Biofuels Production,Trillion Btu
BFPRBUS,202003,3/1/2020,193.158,2,Biofuels Production,Trillion Btu
BFPRBUS,202004,4/1/2020,120.626,2,Biofuels Production,Trillion Btu
BFPRBUS,202005,5/1/2020,146.255,2,Biofuels Production,Trillion Btu
BFPRBUS,202006,6/1/2020,174.201,2,Biofuels Production,Trillion Btu
BFPRBUS,202007,7/1/2020,190.522,2,Biofuels Production,Trillion Btu
BFPRBUS,202008,8/1/2020,188.514,2,Biofuels Production,Trillion Btu
BFPRBUS,202009,9/1/2020,185.067,2,Biofuels Production,Trillion Btu
BFPRBUS,202010,10/1/2020,191.915,2,Biofuels Production,Trillion Btu
BFPRBUS,202011,11/1/2020,196.187,2,Biofuels Production,Trillion Btu
BFPRBUS,202012,12/1/2020,199.207,2,Biofuels Production,Trillion Btu
BFPRBUS,202101,1/1/2021,190.541,2,Biofuels Production,Trillion Btu
BFPRBUS,202102,2/1/2021,151.904,2,Biofuels Production,Trillion Btu
BFPRBUS,202103,3/1/2021,194.31,2,Biofuels Production,Trillion Btu
BFPRBUS,202104,4/1/2021,186.571,2,Biofuels Production,Trillion Btu
BFPRBUS,202105,5/1/2021,205.831,2,Biofuels Production,Trillion Btu
BFPRBUS,202106,6/1/2021,201.081,2,Biofuels Production,Trillion Btu
BFPRBUS,202107,7/1/2021,208.896,2,Biofuels Production,Trillion Btu
BFPRBUS,202108,8/1/2021,195.29,2,Biofuels Production,Trillion Btu
BFPRBUS,202109,9/1/2021,185.399,2,Biofuels Production,Trillion Btu
BFPRBUS,202110,10/1/2021,214.436,2,Biofuels Production,Trillion Btu
BFPRBUS,202111,11/1/2021,215.768,2,Biofuels Production,Trillion Btu
BFPRBUS,202112,12/1/2021,224.092,2,Biofuels Production,Trillion Btu
BFPRBUS,202201,1/1/2022,214.134,2,Biofuels Production,Trillion Btu
BFPRBUS,202202,2/1/2022,189.673,2,Biofuels Production,Trillion Btu
BFPRBUS,202203,3/1/2022,212.366,2,Biofuels Production,Trillion Btu
BFPRBUS,202204,4/1/2022,198.5,2,Biofuels Production,Trillion Btu
BFPRBUS,202205,5/1/2022,213.805,2,Biofuels Production,Trillion Btu
BFPRBUS,202206,6/1/2022,213.841,2,Biofuels Production,Trillion Btu
BFPRBUS,202207,7/1/2022,217.509,2,Biofuels Production,Trillion Btu
BFPRBUS,202208,8/1/2022,210.729,2,Biofuels Production,Trillion Btu
BFPRBUS,202209,9/1/2022,192.753,2,Biofuels Production,Trillion Btu
BFPRBUS,202210,10/1/2022,217.084,2,Biofuels Production,Trillion Btu
BFPRBUS,202211,11/1/2022,219.441,2,Biofuels Production,Trillion Btu
BFPRBUS,202212,12/1/2022,210.943,2,Biofuels Production,Trillion Btu
BFPRBUS,202301,1/1/2023,219.626,2,Biofuels Production,Trillion Btu
BFPRBUS,202302,2/1/2023,198.263,2,Biofuels Production,Trillion Btu
BFPRBUS,202303,3/1/2023,221.853,2,Biofuels Production,Trillion Btu
BFPRBUS,202304,4/1/2023,211.88,2,Biofuels Production,Trillion Btu
BFPRBUS,202305,5/1/2023,228.993,2,Biofuels Production,Trillion Btu
BFPRBUS,202306,6/1/2023,230.103,2,Biofuels Production,Trillion Btu
BFPRBUS,202307,7/1/2023,232.083,2,Biofuels Production,Trillion Btu
BFPRBUS,202308,8/1/2023,230.241,2,Biofuels Production,Trillion Btu
BFPRBUS,202309,9/1/2023,226.81,2,Biofuels Production,Trillion Btu
BFPRBUS,202310,10/1/2023,231.392,2,Biofuels Production,Trillion Btu
BFPRBUS,202311,11/1/2023,229.48,2,Biofuels Production,Trillion Btu
BMPRBUS,197301,1/1/1973,129.787,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197302,2/1/1973,117.338,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197303,3/1/1973,129.938,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197304,4/1/1973,125.636,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197305,5/1/1973,129.834,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197306,6/1/1973,125.611,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197307,7/1/1973,129.787,3,Total Biomass Energy Production,Trillion Btu
